,Entity,Code,Year,Population (historical)
2212,Antigua and Barbuda,ATG,2015,89422
2213,Antigua and Barbuda,ATG,2016,89981
2214,Antigua and Barbuda,ATG,2017,90483
2215,Antigua and Barbuda,ATG,2018,90942
2216,Antigua and Barbuda,ATG,2019,91377
2217,Antigua and Barbuda,ATG,2020,91864
2218,Antigua and Barbuda,ATG,2021,92358
2219,Antigua and Barbuda,ATG,2022,92851
2220,Antigua and Barbuda,ATG,2023,93333
2221,Argentina,ARG,-10000,27969
2222,Argentina,ARG,-9000,31500
2223,Argentina,ARG,-8000,35528
2224,Argentina,ARG,-7000,40137
2225,Argentina,ARG,-6000,45423
2226,Argentina,ARG,-5000,51504
2227,Argentina,ARG,-4000,58520
2228,Argentina,ARG,-3000,66641
2229,Argentina,ARG,-2000,76074
2230,Argentina,ARG,-1000,87072
2231,Argentina,ARG,0,100000
2232,Argentina,ARG,100,110000
2233,Argentina,ARG,200,120000
2234,Argentina,ARG,300,130000
2235,Argentina,ARG,400,140000
2236,Argentina,ARG,500,150000
2237,Argentina,ARG,600,160000
2238,Argentina,ARG,700,170000
2239,Argentina,ARG,800,180000
2240,Argentina,ARG,900,190000
2241,Argentina,ARG,1000,200000
2242,Argentina,ARG,1100,220000
2243,Argentina,ARG,1200,240000
2244,Argentina,ARG,1300,260000
2245,Argentina,ARG,1400,280000
2246,Argentina,ARG,1500,300000
2247,Argentina,ARG,1600,300000
2248,Argentina,ARG,1700,300000
2249,Argentina,ARG,1710,300000
2250,Argentina,ARG,1720,300000
2251,Argentina,ARG,1730,300000
2252,Argentina,ARG,1740,300000
2253,Argentina,ARG,1750,300000
2254,Argentina,ARG,1760,300000
2255,Argentina,ARG,1770,300000
2256,Argentina,ARG,1780,300000
2257,Argentina,ARG,1790,300000
2258,Argentina,ARG,1800,534000
2259,Argentina,ARG,1801,519565
2260,Argentina,ARG,1802,505520
2261,Argentina,ARG,1803,491855
2262,Argentina,ARG,1804,478559
2263,Argentina,ARG,1805,465622
2264,Argentina,ARG,1806,453035
2265,Argentina,ARG,1807,440789
2266,Argentina,ARG,1808,428873
2267,Argentina,ARG,1809,417280
2268,Argentina,ARG,1810,419661
2269,Argentina,ARG,1811,422044
2270,Argentina,ARG,1812,429196
2271,Argentina,ARG,1813,441120
2272,Argentina,ARG,1814,453376
2273,Argentina,ARG,1815,465972
2274,Argentina,ARG,1816,478918
2275,Argentina,ARG,1817,492224
2276,Argentina,ARG,1818,505900
2277,Argentina,ARG,1819,518837
2278,Argentina,ARG,1820,530996
2279,Argentina,ARG,1821,542336
2280,Argentina,ARG,1822,552814
2281,Argentina,ARG,1823,562385
2282,Argentina,ARG,1824,572122
2283,Argentina,ARG,1825,582027
2284,Argentina,ARG,1826,592104
2285,Argentina,ARG,1827,602355
2286,Argentina,ARG,1828,612784
2287,Argentina,ARG,1829,623653
2288,Argentina,ARG,1830,634974
2289,Argentina,ARG,1831,646761
2290,Argentina,ARG,1832,659027
2291,Argentina,ARG,1833,671785
2292,Argentina,ARG,1834,684790
2293,Argentina,ARG,1835,698047
2294,Argentina,ARG,1836,711561
2295,Argentina,ARG,1837,725336
2296,Argentina,ARG,1838,739378
2297,Argentina,ARG,1839,756337
2298,Argentina,ARG,1840,776366
2299,Argentina,ARG,1841,799625
2300,Argentina,ARG,1842,826281
2301,Argentina,ARG,1843,856507
2302,Argentina,ARG,1844,887839
2303,Argentina,ARG,1845,920317
2304,Argentina,ARG,1846,953983
2305,Argentina,ARG,1847,988880
2306,Argentina,ARG,1848,1025054
2307,Argentina,ARG,1849,1058278
2308,Argentina,ARG,1850,1088372
2309,Argentina,ARG,1851,1115018
2310,Argentina,ARG,1852,1138141
2311,Argentina,ARG,1853,1157536
2312,Argentina,ARG,1854,1177263
2313,Argentina,ARG,1855,1197325
2314,Argentina,ARG,1856,1217730
2315,Argentina,ARG,1857,1238482
2316,Argentina,ARG,1858,1259588
2317,Argentina,ARG,1859,1285058
2318,Argentina,ARG,1860,1315097
2319,Argentina,ARG,1861,1349915
2320,Argentina,ARG,1862,1389733
2321,Argentina,ARG,1863,1434777
2322,Argentina,ARG,1864,1481281
2323,Argentina,ARG,1865,1529293
2324,Argentina,ARG,1866,1578860
2325,Argentina,ARG,1867,1630034
2326,Argentina,ARG,1868,1682867
2327,Argentina,ARG,1869,1737244
2328,Argentina,ARG,1870,1793208
2329,Argentina,ARG,1871,1850807
2330,Argentina,ARG,1872,1910088
2331,Argentina,ARG,1873,1971098
2332,Argentina,ARG,1874,2034058
2333,Argentina,ARG,1875,2099028
2334,Argentina,ARG,1876,2166073
2335,Argentina,ARG,1877,2235260
2336,Argentina,ARG,1878,2306657
2337,Argentina,ARG,1879,2380335
2338,Argentina,ARG,1880,2456365
2339,Argentina,ARG,1881,2534824
2340,Argentina,ARG,1882,2615789
2341,Argentina,ARG,1883,2699340
2342,Argentina,ARG,1884,2785560
2343,Argentina,ARG,1885,2874534
2344,Argentina,ARG,1886,2966350
2345,Argentina,ARG,1887,3061098
2346,Argentina,ARG,1888,3158873
2347,Argentina,ARG,1889,3260729
2348,Argentina,ARG,1890,3366831
2349,Argentina,ARG,1891,3477345
2350,Argentina,ARG,1892,3592446
2351,Argentina,ARG,1893,3712318
2352,Argentina,ARG,1894,3836189
2353,Argentina,ARG,1895,3964194
2354,Argentina,ARG,1896,4096469
2355,Argentina,ARG,1897,4233159
2356,Argentina,ARG,1898,4374409
2357,Argentina,ARG,1899,4524892
2358,Argentina,ARG,1900,4685089
2359,Argentina,ARG,1901,4855502
2360,Argentina,ARG,1902,5036658
2361,Argentina,ARG,1903,5229108
2362,Argentina,ARG,1904,5428911
2363,Argentina,ARG,1905,5636349
2364,Argentina,ARG,1906,5851713
2365,Argentina,ARG,1907,6075305
2366,Argentina,ARG,1908,6307441
2367,Argentina,ARG,1909,6532092
2368,Argentina,ARG,1910,6748544
2369,Argentina,ARG,1911,6956048
2370,Argentina,ARG,1912,7153812
2371,Argentina,ARG,1913,7341005
2372,Argentina,ARG,1914,7533097
2373,Argentina,ARG,1915,7730214
2374,Argentina,ARG,1916,7932490
2375,Argentina,ARG,1917,8140058
2376,Argentina,ARG,1918,8354021
2377,Argentina,ARG,1919,8579951
2378,Argentina,ARG,1920,8818354
2379,Argentina,ARG,1921,9069751
2380,Argentina,ARG,1922,9334686
2381,Argentina,ARG,1923,9613722
2382,Argentina,ARG,1924,9901098
2383,Argentina,ARG,1925,10197065
2384,Argentina,ARG,1926,10501879
2385,Argentina,ARG,1927,10815805
2386,Argentina,ARG,1928,11139114
2387,Argentina,ARG,1929,11443159
2388,Argentina,ARG,1930,11726853
2389,Argentina,ARG,1931,11989069
2390,Argentina,ARG,1932,12228636
2391,Argentina,ARG,1933,12444339
2392,Argentina,ARG,1934,12663847
2393,Argentina,ARG,1935,12887227
2394,Argentina,ARG,1936,13114548
2395,Argentina,ARG,1937,13345878
2396,Argentina,ARG,1938,13581288
2397,Argentina,ARG,1939,13825464
2398,Argentina,ARG,1940,14078649
2399,Argentina,ARG,1941,14341093
2400,Argentina,ARG,1942,14613051
2401,Argentina,ARG,1943,14894786
2402,Argentina,ARG,1944,15181952
2403,Argentina,ARG,1945,15474655
2404,Argentina,ARG,1946,15773001
2405,Argentina,ARG,1947,16077098
2406,Argentina,ARG,1948,16387059
2407,Argentina,ARG,1949,16700599
2408,Argentina,ARG,1950,17018034
2409,Argentina,ARG,1951,17356465
2410,Argentina,ARG,1952,17698882
2411,Argentina,ARG,1953,18041299
2412,Argentina,ARG,1954,18381211
2413,Argentina,ARG,1955,18716035
2414,Argentina,ARG,1956,19049972
2415,Argentina,ARG,1957,19383045
2416,Argentina,ARG,1958,19714264
2417,Argentina,ARG,1959,20049605
2418,Argentina,ARG,1960,20386054
2419,Argentina,ARG,1961,20726278
2420,Argentina,ARG,1962,21072543
2421,Argentina,ARG,1963,21421703
2422,Argentina,ARG,1964,21769451
2423,Argentina,ARG,1965,22112635
2424,Argentina,ARG,1966,22453898
2425,Argentina,ARG,1967,22799062
2426,Argentina,ARG,1968,23150579
2427,Argentina,ARG,1969,23508715
2428,Argentina,ARG,1970,23878331
2429,Argentina,ARG,1971,24257211
2430,Argentina,ARG,1972,24644332
2431,Argentina,ARG,1973,25046008
2432,Argentina,ARG,1974,25461353
2433,Argentina,ARG,1975,25874106
2434,Argentina,ARG,1976,26282282
2435,Argentina,ARG,1977,26701814
2436,Argentina,ARG,1978,27132164
2437,Argentina,ARG,1979,27568894
2438,Argentina,ARG,1980,28011596
2439,Argentina,ARG,1981,28463957
2440,Argentina,ARG,1982,28924269
2441,Argentina,ARG,1983,29391333
2442,Argentina,ARG,1984,29863091
2443,Argentina,ARG,1985,30336448
2444,Argentina,ARG,1986,30811983
2445,Argentina,ARG,1987,31291764
2446,Argentina,ARG,1988,31780533
2447,Argentina,ARG,1989,32270958
2448,Argentina,ARG,1990,32755907
2449,Argentina,ARG,1991,33230292
2450,Argentina,ARG,1992,33693532
2451,Argentina,ARG,1993,34152718
2452,Argentina,ARG,1994,34613491
2453,Argentina,ARG,1995,35070016
2454,Argentina,ARG,1996,35513794
2455,Argentina,ARG,1997,35947790
2456,Argentina,ARG,1998,36372863
2457,Argentina,ARG,1999,36794686
2458,Argentina,ARG,2000,37213985
2459,Argentina,ARG,2001,37624818
2460,Argentina,ARG,2002,38029346
2461,Argentina,ARG,2003,38424284
2462,Argentina,ARG,2004,38815915
2463,Argentina,ARG,2005,39216787
2464,Argentina,ARG,2006,39622113
2465,Argentina,ARG,2007,40016766
2466,Argentina,ARG,2008,40424149
2467,Argentina,ARG,2009,40854832
2468,Argentina,ARG,2010,41288694
2469,Argentina,ARG,2011,41730655
2470,Argentina,ARG,2012,42161718
2471,Argentina,ARG,2013,42582454
2472,Argentina,ARG,2014,43024072
2473,Argentina,ARG,2015,43477009
2474,Argentina,ARG,2016,43900312
2475,Argentina,ARG,2017,44288898
2476,Argentina,ARG,2018,44654876
2477,Argentina,ARG,2019,44973468
2478,Argentina,ARG,2020,45191960
2479,Argentina,ARG,2021,45312283
2480,Argentina,ARG,2022,45407904
2481,Argentina,ARG,2023,45538402
2482,Armenia,ARM,-10000,9614
2483,Armenia,ARM,-9000,11216
2484,Armenia,ARM,-8000,13086
2485,Armenia,ARM,-7000,15267
2486,Armenia,ARM,-6000,17811
2487,Armenia,ARM,-5000,20780
2488,Armenia,ARM,-4000,24243
2489,Armenia,ARM,-3000,28284
2490,Armenia,ARM,-2000,32998
2491,Armenia,ARM,-1000,38498
2492,Armenia,ARM,0,44914
2493,Armenia,ARM,100,48122
2494,Armenia,ARM,200,51560
2495,Armenia,ARM,300,55243
2496,Armenia,ARM,400,59189
2497,Armenia,ARM,500,63416
2498,Armenia,ARM,600,67946
2499,Armenia,ARM,700,72800
2500,Armenia,ARM,800,78000
2501,Armenia,ARM,900,82500
2502,Armenia,ARM,1000,87000
2503,Armenia,ARM,1100,130500
2504,Armenia,ARM,1200,174000
2505,Armenia,ARM,1300,218000
2506,Armenia,ARM,1400,174000
2507,Armenia,ARM,1500,218000
2508,Armenia,ARM,1600,261000
2509,Armenia,ARM,1700,308704
2510,Armenia,ARM,1710,324952
2511,Armenia,ARM,1720,342054
2512,Armenia,ARM,1730,360057
2513,Armenia,ARM,1740,379008
2514,Armenia,ARM,1750,398955
2515,Armenia,ARM,1760,419953
2516,Armenia,ARM,1770,442056
2517,Armenia,ARM,1780,465322
2518,Armenia,ARM,1790,489813
2519,Armenia,ARM,1800,413326
2520,Armenia,ARM,1801,413326
2521,Armenia,ARM,1802,413326
2522,Armenia,ARM,1803,413326
2523,Armenia,ARM,1804,413326
2524,Armenia,ARM,1805,413326
2525,Armenia,ARM,1806,413326
2526,Armenia,ARM,1807,413326
2527,Armenia,ARM,1808,413326
2528,Armenia,ARM,1809,413326
2529,Armenia,ARM,1810,413326
2530,Armenia,ARM,1811,413326
2531,Armenia,ARM,1812,413326
2532,Armenia,ARM,1813,413326
2533,Armenia,ARM,1814,413326
2534,Armenia,ARM,1815,413326
2535,Armenia,ARM,1816,413326
2536,Armenia,ARM,1817,413326
2537,Armenia,ARM,1818,413326
2538,Armenia,ARM,1819,414085
2539,Armenia,ARM,1820,415609
2540,Armenia,ARM,1821,417905
2541,Armenia,ARM,1822,420982
2542,Armenia,ARM,1823,424845
2543,Armenia,ARM,1824,428744
2544,Armenia,ARM,1825,432678
2545,Armenia,ARM,1826,436649
2546,Armenia,ARM,1827,440655
2547,Armenia,ARM,1828,444699
2548,Armenia,ARM,1829,448780
2549,Armenia,ARM,1830,452898
2550,Armenia,ARM,1831,457054
2551,Armenia,ARM,1832,461249
2552,Armenia,ARM,1833,465481
2553,Armenia,ARM,1834,469753
2554,Armenia,ARM,1835,474064
2555,Armenia,ARM,1836,478414
2556,Armenia,ARM,1837,482804
2557,Armenia,ARM,1838,487235
2558,Armenia,ARM,1839,491706
2559,Armenia,ARM,1840,496218
2560,Armenia,ARM,1841,500772
2561,Armenia,ARM,1842,505367
2562,Armenia,ARM,1843,510004
2563,Armenia,ARM,1844,514685
2564,Armenia,ARM,1845,519408
2565,Armenia,ARM,1846,524174
2566,Armenia,ARM,1847,528984
2567,Armenia,ARM,1848,533838
2568,Armenia,ARM,1849,538737
2569,Armenia,ARM,1850,543681
2570,Armenia,ARM,1851,548732
2571,Armenia,ARM,1852,553829
2572,Armenia,ARM,1853,558974
2573,Armenia,ARM,1854,564166
2574,Armenia,ARM,1855,569407
2575,Armenia,ARM,1856,574697
2576,Armenia,ARM,1857,580035
2577,Armenia,ARM,1858,585423
2578,Armenia,ARM,1859,590862
2579,Armenia,ARM,1860,596350
2580,Armenia,ARM,1861,601890
2581,Armenia,ARM,1862,607481
2582,Armenia,ARM,1863,613124
2583,Armenia,ARM,1864,618820
2584,Armenia,ARM,1865,624568
2585,Armenia,ARM,1866,630370
2586,Armenia,ARM,1867,636226
2587,Armenia,ARM,1868,642136
2588,Armenia,ARM,1869,648101
2589,Armenia,ARM,1870,654121
2590,Armenia,ARM,1871,660197
2591,Armenia,ARM,1872,666330
2592,Armenia,ARM,1873,672520
2593,Armenia,ARM,1874,678767
2594,Armenia,ARM,1875,685072
2595,Armenia,ARM,1876,691436
2596,Armenia,ARM,1877,697859
2597,Armenia,ARM,1878,704341
2598,Armenia,ARM,1879,710884
2599,Armenia,ARM,1880,717487
2600,Armenia,ARM,1881,724152
2601,Armenia,ARM,1882,730879
2602,Armenia,ARM,1883,737668
2603,Armenia,ARM,1884,744520
2604,Armenia,ARM,1885,751436
2605,Armenia,ARM,1886,758416
2606,Armenia,ARM,1887,765461
2607,Armenia,ARM,1888,772572
2608,Armenia,ARM,1889,779748
2609,Armenia,ARM,1890,786991
2610,Armenia,ARM,1891,794301
2611,Armenia,ARM,1892,801680
2612,Armenia,ARM,1893,809126
2613,Armenia,ARM,1894,816642
2614,Armenia,ARM,1895,824228
2615,Armenia,ARM,1896,831884
2616,Armenia,ARM,1897,839612
2617,Armenia,ARM,1898,847411
2618,Armenia,ARM,1899,855282
2619,Armenia,ARM,1900,863227
2620,Armenia,ARM,1901,871245
2621,Armenia,ARM,1902,879338
2622,Armenia,ARM,1903,887506
2623,Armenia,ARM,1904,895750
2624,Armenia,ARM,1905,904070
2625,Armenia,ARM,1906,912468
2626,Armenia,ARM,1907,920944
2627,Armenia,ARM,1908,929498
2628,Armenia,ARM,1909,938132
2629,Armenia,ARM,1910,946846
2630,Armenia,ARM,1911,955641
2631,Armenia,ARM,1912,964518
2632,Armenia,ARM,1913,973477
2633,Armenia,ARM,1914,982519
2634,Armenia,ARM,1915,991645
2635,Armenia,ARM,1916,1000857
2636,Armenia,ARM,1917,1010153
2637,Armenia,ARM,1918,1019423
2638,Armenia,ARM,1919,1028778
2639,Armenia,ARM,1920,1038218
2640,Armenia,ARM,1921,1047746
2641,Armenia,ARM,1922,1057361
2642,Armenia,ARM,1923,1067063
2643,Armenia,ARM,1924,1076856
2644,Armenia,ARM,1925,1086737
2645,Armenia,ARM,1926,1096710
2646,Armenia,ARM,1927,1106774
2647,Armenia,ARM,1928,1116930
2648,Armenia,ARM,1929,1127180
2649,Armenia,ARM,1930,1137524
2650,Armenia,ARM,1931,1147962
2651,Armenia,ARM,1932,1158497
2652,Armenia,ARM,1933,1169128
2653,Armenia,ARM,1934,1179856
2654,Armenia,ARM,1935,1190684
2655,Armenia,ARM,1936,1201610
2656,Armenia,ARM,1937,1212637
2657,Armenia,ARM,1938,1223765
2658,Armenia,ARM,1939,1234995
2659,Armenia,ARM,1940,1246328
2660,Armenia,ARM,1941,1257765
2661,Armenia,ARM,1942,1269307
2662,Armenia,ARM,1943,1280955
2663,Armenia,ARM,1944,1292709
2664,Armenia,ARM,1945,1304572
2665,Armenia,ARM,1946,1316544
2666,Armenia,ARM,1947,1328625
2667,Armenia,ARM,1948,1340817
2668,Armenia,ARM,1949,1359533
2669,Armenia,ARM,1950,1382896
2670,Armenia,ARM,1951,1417284
2671,Armenia,ARM,1952,1454107
2672,Armenia,ARM,1953,1493581
2673,Armenia,ARM,1954,1535982
2674,Armenia,ARM,1955,1581513
2675,Armenia,ARM,1956,1630822
2676,Armenia,ARM,1957,1684148
2677,Armenia,ARM,1958,1740888
2678,Armenia,ARM,1959,1801015
2679,Armenia,ARM,1960,1863710
2680,Armenia,ARM,1961,1927489
2681,Armenia,ARM,1962,1991686
2682,Armenia,ARM,1963,2056024
2683,Armenia,ARM,1964,2120136
2684,Armenia,ARM,1965,2183637
2685,Armenia,ARM,1966,2246162
2686,Armenia,ARM,1967,2307494
2687,Armenia,ARM,1968,2367325
2688,Armenia,ARM,1969,2424036
2689,Armenia,ARM,1970,2475629
2690,Armenia,ARM,1971,2525349
2691,Armenia,ARM,1972,2577082
2692,Armenia,ARM,1973,2630860
2693,Armenia,ARM,1974,2686446
2694,Armenia,ARM,1975,2743665
2695,Armenia,ARM,1976,2818168
2696,Armenia,ARM,1977,2912833
2697,Armenia,ARM,1978,3012808
2698,Armenia,ARM,1979,3078506
2699,Armenia,ARM,1980,3107420
2700,Armenia,ARM,1981,3135355
2701,Armenia,ARM,1982,3163145
2702,Armenia,ARM,1983,3191547
2703,Armenia,ARM,1984,3224549
2704,Armenia,ARM,1985,3260440
2705,Armenia,ARM,1986,3294858
2706,Armenia,ARM,1987,3328525
2707,Armenia,ARM,1988,3355124
2708,Armenia,ARM,1989,3443095
2709,Armenia,ARM,1990,3552129
2710,Armenia,ARM,1991,3613977
2711,Armenia,ARM,1992,3571869
2712,Armenia,ARM,1993,3453338
2713,Armenia,ARM,1994,3364620
2714,Armenia,ARM,1995,3307585
2715,Armenia,ARM,1996,3278738
2716,Armenia,ARM,1997,3246292
2717,Armenia,ARM,1998,3208400
2718,Armenia,ARM,1999,3167282
2719,Armenia,ARM,2000,3125630
2720,Armenia,ARM,2001,3084350
2721,Armenia,ARM,2002,3055635
2722,Armenia,ARM,2003,3038976
2723,Armenia,ARM,2004,3022544
2724,Armenia,ARM,2005,3006360
2725,Armenia,ARM,2006,2990371
2726,Armenia,ARM,2007,2974825
2727,Armenia,ARM,2008,2959996
2728,Armenia,ARM,2009,2945518
2729,Armenia,ARM,2010,2931083
2730,Armenia,ARM,2011,2923267
2731,Armenia,ARM,2012,2922528
2732,Armenia,ARM,2013,2922528
2733,Armenia,ARM,2014,2922433
2734,Armenia,ARM,2015,2921179
2735,Armenia,ARM,2016,2918795
2736,Armenia,ARM,2017,2914967
2737,Armenia,ARM,2018,2909970
2738,Armenia,ARM,2019,2903975
2739,Armenia,ARM,2020,2890894
2740,Armenia,ARM,2021,2870339
2741,Armenia,ARM,2022,2880883
2742,Armenia,ARM,2023,2943395
2743,Aruba,ABW,800,1
2744,Aruba,ABW,900,3
2745,Aruba,ABW,1000,7
2746,Aruba,ABW,1100,15
2747,Aruba,ABW,1200,31
2748,Aruba,ABW,1300,62
2749,Aruba,ABW,1400,125
2750,Aruba,ABW,1500,250
2751,Aruba,ABW,1600,501
2752,Aruba,ABW,1700,1002
2753,Aruba,ABW,1710,1085
2754,Aruba,ABW,1720,1174
2755,Aruba,ABW,1730,1270
2756,Aruba,ABW,1740,1374
2757,Aruba,ABW,1750,1487
2758,Aruba,ABW,1760,1608
2759,Aruba,ABW,1770,1740
2760,Aruba,ABW,1780,1883
2761,Aruba,ABW,1790,2037
2762,Aruba,ABW,1800,2204
2763,Aruba,ABW,1810,2385
2764,Aruba,ABW,1820,2465
2765,Aruba,ABW,1830,2547
2766,Aruba,ABW,1840,2632
2767,Aruba,ABW,1850,2720
2768,Aruba,ABW,1860,3100
2769,Aruba,ABW,1870,3800
2770,Aruba,ABW,1880,6200
2771,Aruba,ABW,1890,7457
2772,Aruba,ABW,1900,9600
2773,Aruba,ABW,1910,9420
2774,Aruba,ABW,1920,8600
2775,Aruba,ABW,1930,13545
2776,Aruba,ABW,1940,30399
2777,Aruba,ABW,1950,42763
2778,Aruba,ABW,1951,43880
2779,Aruba,ABW,1952,45052
2780,Aruba,ABW,1953,46269
2781,Aruba,ABW,1954,47516
2782,Aruba,ABW,1955,48786
2783,Aruba,ABW,1956,50083
2784,Aruba,ABW,1957,51383
2785,Aruba,ABW,1958,52686
2786,Aruba,ABW,1959,54003
2787,Aruba,ABW,1960,54938
2788,Aruba,ABW,1961,55596
2789,Aruba,ABW,1962,56335
2790,Aruba,ABW,1963,57018
2791,Aruba,ABW,1964,57637
2792,Aruba,ABW,1965,58208
2793,Aruba,ABW,1966,58707
2794,Aruba,ABW,1967,59011
2795,Aruba,ABW,1968,59086
2796,Aruba,ABW,1969,59068
2797,Aruba,ABW,1970,58967
2798,Aruba,ABW,1971,58798
2799,Aruba,ABW,1972,58912
2800,Aruba,ABW,1973,59456
2801,Aruba,ABW,1974,60144
2802,Aruba,ABW,1975,60825
2803,Aruba,ABW,1976,61292
2804,Aruba,ABW,1977,61532
2805,Aruba,ABW,1978,61733
2806,Aruba,ABW,1979,61913
2807,Aruba,ABW,1980,62050
2808,Aruba,ABW,1981,62279
2809,Aruba,ABW,1982,62675
2810,Aruba,ABW,1983,63114
2811,Aruba,ABW,1984,63483
2812,Aruba,ABW,1985,63673
2813,Aruba,ABW,1986,63641
2814,Aruba,ABW,1987,63420
2815,Aruba,ABW,1988,63219
2816,Aruba,ABW,1989,63413
2817,Aruba,ABW,1990,64452
2818,Aruba,ABW,1991,66564
2819,Aruba,ABW,1992,68889
2820,Aruba,ABW,1993,71090
2821,Aruba,ABW,1994,73476
2822,Aruba,ABW,1995,75931
2823,Aruba,ABW,1996,78495
2824,Aruba,ABW,1997,81121
2825,Aruba,ABW,1998,83787
2826,Aruba,ABW,1999,86482
2827,Aruba,ABW,2000,88772
2828,Aruba,ABW,2001,90320
2829,Aruba,ABW,2002,91392
2830,Aruba,ABW,2003,92324
2831,Aruba,ABW,2004,93223
2832,Aruba,ABW,2005,94238
2833,Aruba,ABW,2006,95403
2834,Aruba,ABW,2007,96604
2835,Aruba,ABW,2008,97815
2836,Aruba,ABW,2009,99040
2837,Aruba,ABW,2010,100127
2838,Aruba,ABW,2011,100994
2839,Aruba,ABW,2012,101774
2840,Aruba,ABW,2013,102570
2841,Aruba,ABW,2014,103381
2842,Aruba,ABW,2015,104200
2843,Aruba,ABW,2016,104989
2844,Aruba,ABW,2017,105736
2845,Aruba,ABW,2018,106447
2846,Aruba,ABW,2019,107089
2847,Aruba,ABW,2020,107411
2848,Aruba,ABW,2021,107565
2849,Aruba,ABW,2022,107792
2850,Aruba,ABW,2023,107946
2851,Asia,,-10000,1392482
2852,Asia,,-9000,1881929
2853,Asia,,-8000,2614601
2854,Asia,,-7000,3789516
2855,Asia,,-6000,5851781
2856,Asia,,-5000,9661433
2857,Asia,,-4000,16285471
2858,Asia,,-3000,27015088
2859,Asia,,-2000,47110041
2860,Asia,,-1000,72931230
2861,Asia,,0,165697329
2862,Asia,,100,166409658
2863,Asia,,200,165838826
2864,Asia,,300,151807243
2865,Asia,,400,164424072
2866,Asia,,500,176818172
2867,Asia,,600,195299691
2868,Asia,,700,194317184
2869,Asia,,800,192741671
2870,Asia,,900,207625816
2871,Asia,,1000,209394746
2872,Asia,,1100,268700394
2873,Asia,,1200,290744021
2874,Asia,,1300,271042545
2875,Asia,,1400,271145902
2876,Asia,,1500,304088218
2877,Asia,,1555,319205741
2878,Asia,,1600,334343065
2879,Asia,,1640,360760423
2880,Asia,,1700,387156235
2881,Asia,,1710,399833174
2882,Asia,,1720,421380818
2883,Asia,,1730,435102909
2884,Asia,,1740,457265382
2885,Asia,,1750,498937067
2886,Asia,,1760,524257046
2887,Asia,,1770,554028046
2888,Asia,,1780,616358292
2889,Asia,,1785,626330148
2890,Asia,,1788,636302004
2891,Asia,,1790,646273860
2892,Asia,,1800,683181540
2893,Asia,,1801,685331004
2894,Asia,,1802,687499996
2895,Asia,,1803,689688487
2896,Asia,,1804,691896457
2897,Asia,,1805,694123893
2898,Asia,,1806,696370781
2899,Asia,,1807,698637130
2900,Asia,,1808,700922938
2901,Asia,,1809,703228216
2902,Asia,,1810,706697247
2903,Asia,,1811,710184970
2904,Asia,,1812,714101589
2905,Asia,,1813,718452410
2906,Asia,,1814,722875649
2907,Asia,,1815,727371867
2908,Asia,,1816,731941628
2909,Asia,,1817,736585517
2910,Asia,,1818,741304115
2911,Asia,,1819,745877888
2912,Asia,,1820,750302436
2913,Asia,,1821,754333381
2914,Asia,,1822,758182933
2915,Asia,,1823,762351061
2916,Asia,,1824,766551242
2917,Asia,,1825,770783722
2918,Asia,,1826,775048757
2919,Asia,,1827,779346599
2920,Asia,,1828,783677502
2921,Asia,,1829,787519369
2922,Asia,,1830,790868367
2923,Asia,,1831,793720630
2924,Asia,,1832,796067340
2925,Asia,,1833,797904515
2926,Asia,,1834,799750516
2927,Asia,,1835,801605412
2928,Asia,,1836,803463258
2929,Asia,,1837,805330136
2930,Asia,,1838,807206121
2931,Asia,,1839,809029646
2932,Asia,,1840,810809627
2933,Asia,,1841,812540636
2934,Asia,,1842,814222743
2935,Asia,,1843,815855997
2936,Asia,,1844,817502099
2937,Asia,,1845,819161198
2938,Asia,,1846,820833452
2939,Asia,,1847,822519006
2940,Asia,,1848,824218038
2941,Asia,,1849,825222462
2942,Asia,,1850,825539753
2943,Asia,,1851,824919179
2944,Asia,,1852,823625614
2945,Asia,,1853,821666826
2946,Asia,,1854,819758194
2947,Asia,,1855,817899693
2948,Asia,,1856,816091289
2949,Asia,,1857,814332986
2950,Asia,,1858,812624772
2951,Asia,,1859,811269628
2952,Asia,,1860,810264188
2953,Asia,,1861,809610216
2954,Asia,,1862,809307266
2955,Asia,,1863,809347406
2956,Asia,,1864,809420661
2957,Asia,,1865,809519559
2958,Asia,,1866,809642614
2959,Asia,,1867,809796645
2960,Asia,,1868,809979613
2961,Asia,,1869,810619596
2962,Asia,,1870,811727086
2963,Asia,,1871,813281475
2964,Asia,,1872,815307566
2965,Asia,,1873,817774457
2966,Asia,,1874,820245876
2967,Asia,,1875,822748807
2968,Asia,,1876,825262338
2969,Asia,,1877,827756319
2970,Asia,,1878,830246401
2971,Asia,,1879,833177921
2972,Asia,,1880,836588561
2973,Asia,,1881,840498338
2974,Asia,,1882,844908026
2975,Asia,,1883,849808775
2976,Asia,,1884,854759869
2977,Asia,,1885,859815828
2978,Asia,,1886,864895539
